id,name,latitude,longitude,country,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,glacier_name,distance_to_glacier_m,distance_to_glacier_km,closest_glacier,closest_glacier_lat,closest_glacier_lon
SN55702,FV424 HAUKÅSEN,61.15917,7.1365,Norge,RGI2000-v7.0-G-08-02921,08,08-02,G007229E61087N,352834,611,2006-09-16,7.230762038461538,61.08657,32,0.285980426969519,0,0,0,9,,1,7.235981409242284,61.08775108519593,1512.6451,1678.4202,1607.5176,1603.5586,19.585339,51.52971,2,COPDEM30,465,RGI2000-v7.0-G-08-02921,9569.81202910018,9.569812029100179,RGI2000-v7.0-G-08-02921,61.08657,7.230762038461538
SN211040,HEMAVAN D,65.8224,15.0885,Sverige,RGI2000-v7.0-G-08-01773,08,08-01,G015252E65850N,1012463,812,2002-08-23,15.251586568123763,65.8501295,33,0.177552684949066,0,0,0,9,,0,15.25353340401286,65.84787919140005,1465.6411,1587.9839,1538.0377,1536.3953,12.120199,184.03077697753903,5,COPDEM30,439,RGI2000-v7.0-G-08-01773,8065.097001358724,8.065097001358724,RGI2000-v7.0-G-08-01773,65.8501295,15.251586568123763
SN90360,E8 SANDVIKEIDET,69.54633,19.00867,Norge,RGI2000-v7.0-G-08-01220,08,08-01,G019193E69482N,354867,611,2001-08-20,19.1976939436422,69.4827405,34,0.249599080139758,0,0,0,9,,1,19.20602557192303,69.4840782802564,751.2016,1225.241,962.8689,954.5776,32.016342,55.955074,2,COPDEM30,760,RGI2000-v7.0-G-08-01220,10239.805227590454,10.239805227590454,RGI2000-v7.0-G-08-01220,69.4827405,19.1976939436422
SN32061,GVARV - NES BIOFORSK,59.3822,9.2118,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,124267.51132104643,124.26751132104643,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN4455,RV4 ÅNEBY,60.11067,10.84667,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,163202.49054435306,163.20249054435305,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN27010,KONNERUD,59.713,10.146,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,150718.088779107,150.718088779107,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN65275,E39 HEMNEKJØLEN,63.228,9.3853,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,36909.35958416764,36.909359584167646,Dukfonna,62.897223,9.36228391927781
SN57990,GJENGEDAL,61.6594,5.9468,Norge,RGI2000-v7.0-G-08-01880,08,08-02,G006017E61742N,352188,611,2006-09-16,6.018113491135458,61.7428835,32,0.299766664815816,0,0,0,9,,1,6.01150391409656,61.74421949385086,1205.4774,1329.6912,1270.3318,1271.4518,16.590296,349.25226306915283,1,COPDEM30,592,RGI2000-v7.0-G-08-01880,10063.354082432403,10.063354082432403,RGI2000-v7.0-G-08-01880,61.7428835,6.018113491135458
SN52508,FEDJEOSEN III,60.7304,4.6896,Norge,RGI2000-v7.0-G-08-03048,08,08-02,G005522E61426N,352151,611,2006-09-16,5.522560829784152,61.426362,32,0.223874813935249,0,0,0,9,BlÃ¥fonna,1,5.525779737713272,61.42839638740723,780.23816,1002.86414,904.7407,898.7728,20.91374,28.111998,2,COPDEM30,632,BlÃ¥fonna,89915.2083635003,89.9152083635003,BlÃ¥fonna,61.426362,5.522560829784152
SN76929,YME,57.8188,4.5345,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,233828.91999649955,233.82891999649954,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN59210,RV 15 MÅLØYBRUA,61.92917,5.12133,Norge,RGI2000-v7.0-G-08-01833,08,08-02,G005326E61729N,352140,611,2006-09-16,5.326653380361178,61.728995,32,0.02919808048422,0,0,0,9,,1,5.327497046220098,61.729416499696384,767.1568,821.47266,794.871,794.2878,23.765415,37.843884,2,COPDEM30,131,RGI2000-v7.0-G-08-01833,24863.242104573168,24.863242104573168,RGI2000-v7.0-G-08-01833,61.728995,5.326653380361178
SN203100,RENSJON,68.0747222222222,19.8394444444444,Sverige,RGI2000-v7.0-G-08-01634,08,08-01,G019476E68426N,1012739,812,2002-07-31,19.47456988947342,68.4250755,34,0.174770268921638,0,0,0,9,,0,19.47645865183928,68.4240836027002,1093.4087,1314.2463,1184.5903,1181.2853,26.883888,156.93036,4,COPDEM30,521,RGI2000-v7.0-G-08-01634,41894.233309813535,41.894233309813536,RGI2000-v7.0-G-08-01634,68.4250755,19.47456988947342
SN50310,KVAMSKOGEN - JONSHØGDI,60.3889174,5.9636631,Norge,RGI2000-v7.0-G-08-03029,08,08-02,G006478E60247N,352243,611,2002-09-13,6.478341288264234,60.246742,32,0.166492052868048,0,0,0,9,,1,6.477300974217204,60.249553315371415,1323.5306,1475.73,1407.6631,1406.173,19.641237,38.043438,2,COPDEM30,490,RGI2000-v7.0-G-08-03029,32637.13576173459,32.63713576173459,RGI2000-v7.0-G-08-03029,60.246742,6.478341288264234
SN76938,ULA,57.408,2.8458,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,333607.3160284133,333.6073160284133,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN91670,ULØYA - HOLTEN,69.92,20.6,Norge,RGI2000-v7.0-G-08-01395,08,08-01,G020616E69842N,355126,611,2001-08-20,20.6193780160054,69.841268,34,0.232114286806559,0,0,0,9,,1,20.626051158149444,69.84133691133277,735.55096,1037.161,823.46185,825.2119,22.900612,79.98412,3,COPDEM30,603,RGI2000-v7.0-G-08-01395,8816.317173390678,8.816317173390678,RGI2000-v7.0-G-08-01395,69.841268,20.6193780160054
SN85040,ROTVÆR,68.368,15.943,Norge,RGI2000-v7.0-G-08-01737,08,08-01,G016033E68507N,354364,611,2001-08-20,16.03240502100042,68.5070695,33,0.141307213075695,0,0,0,9,,1,16.035220114230828,68.50919292835101,821.9216,1033.0933,909.0569,917.65765,24.955393,1.9373058,1,COPDEM30,469,RGI2000-v7.0-G-08-01737,15933.83067174619,15.93383067174619,RGI2000-v7.0-G-08-01737,68.5070695,16.03240502100042
SN16845,E136 LORA,62.147,8.69033,Norge,RGI2000-v7.0-G-08-03403,08,08-03,G008931E62256N,353665,611,2003-08-09,8.931457936511956,62.2550465,32,0.111691437038516,0,0,0,9,,1,8.934923140625157,62.25510720439365,1648.3442,1822.3541,1721.972,1725.85,30.050123,86.894905,3,COPDEM30,346,RGI2000-v7.0-G-08-03403,17408.69667907294,17.40869667907294,RGI2000-v7.0-G-08-03403,62.2550465,8.931457936511956
SN51530,VOSSAVANGEN,60.6252,6.4265,Norge,RGI2000-v7.0-G-08-02915,08,08-02,G006764E60637N,352412,611,2002-09-13,6.763897776619894,60.637796,32,0.126958177625528,0,0,0,9,Trollabotnen,1,6.767093950166738,60.63917557461061,1095.7443,1251.6462,1149.7407,1154.4054,20.16899,29.18384,2,COPDEM30,546,Trollabotnen,18560.499189890987,18.560499189890987,Trollabotnen,60.637796,6.763897776619894
SN12700,LILLEHAMMER - VÅRSÆTERGRENDA,61.104,10.5112,Norge,RGI2000-v7.0-G-08-03400,08,08-03,G008718E61395N,353630,611,2003-08-09,8.7160375,61.395489,32,0.106281441393983,0,0,0,9,,1,8.71914099512754,61.39387965778901,1820.2789,1996.8773,1907.2932,1904.9404,26.084538,142.73657,4,COPDEM30,487,RGI2000-v7.0-G-08-03400,101755.06514209985,101.75506514209985,RGI2000-v7.0-G-08-03400,61.395489,8.7160375
SN26750,FV35 HEMSDALEN HOF,59.57017,10.05967,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,157922.69135884536,157.92269135884536,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN58860,TROLLEDALSEGGA,61.8902,6.1065,Norge,RGI2000-v7.0-G-08-01871,08,08-02,G005879E61806N,352185,611,2006-09-16,5.883387694521912,61.8095325,32,0.7398816989494,0,0,0,9,,1,5.898783919042486,61.81650513415288,965.0912,1443.3092,1306.0024,1290.0189,13.855962,40.45891,2,COPDEM30,2149,RGI2000-v7.0-G-08-01871,14827.752514527185,14.827752514527186,RGI2000-v7.0-G-08-01871,61.8095325,5.883387694521912
SN79253,E12 UMBUKTA,66.16567,14.58367,Norge,RGI2000-v7.0-G-08-00148,08,08-01,G014445E66099N,354115,611,1999-09-07,14.445966086503473,66.0997135,33,0.095779009009864,0,0,0,9,,1,14.449127744178002,66.10029836005862,1081.3195,1158.3041,1117.7983,1117.2916,17.345173,95.64541,3,COPDEM30,295,RGI2000-v7.0-G-08-00148,9628.428776787057,9.628428776787057,RGI2000-v7.0-G-08-00148,66.0997135,14.445966086503473
SN50830,E16 INDRE ARNA,60.42133,5.461,Norge,RGI2000-v7.0-G-08-03025,08,08-02,G006452E60202N,352229,611,2002-09-13,6.441115112242016,60.205789,32,5.565968548332454,0,0,0,9,Juklavassbrea,1,6.415719639990232,60.21375865844109,1041.0912,1631.6411,1480.7206,1450.8993,8.751284,300.04154205322266,8,COPDEM30,4178,Juklavassbrea,59412.94551617942,59.41294551617942,Juklavassbrea,60.205789,6.441115112242016
SN50175,AUSTEVOLL,60.0167,5.2038,Norge,RGI2000-v7.0-G-08-03011,08,08-02,G006220E59980N,352190,611,2002-09-13,6.215431205725666,59.9790035,32,0.966339023224054,0,0,0,9,,1,6.202849632661536,59.973724076277016,1125.7327,1343.857,1269.0859,1265.8068,8.276181,275.7340316772461,7,COPDEM30,2056,RGI2000-v7.0-G-08-03011,56771.222901243935,56.77122290124394,RGI2000-v7.0-G-08-03011,59.9790035,6.215431205725666
SN3190,SARPSBORG,59.2850933,11.1127995,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,223341.37004084646,223.34137004084647,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN50525,RV555 SOTRABRUA,60.372,5.1555,Norge,RGI2000-v7.0-G-08-03008,08,08-02,G006261E60022N,352192,611,2002-09-13,6.252888088155588,60.024694,32,3.445110520772345,0,0,0,9,,1,6.23545114996166,60.03209074396038,1058.1682,1607.2366,1492.8643,1473.9016,8.915645,300.5035171508789,8,COPDEM30,3169,RGI2000-v7.0-G-08-03008,72329.66510217129,72.32966510217129,RGI2000-v7.0-G-08-03008,60.024694,6.252888088155588
SN43895,FV44 KVASSHEIM,58.5505,5.6815,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,128304.36524860915,128.30436524860914,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN224740,BORGVATTNET D,63.4248,15.8283,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,179947.6247970175,179.94762479701748,Helagsglaciaeren,62.9123245,12.439422059898478
SN65320,FV6200 VERJESKIFTBRUA,63.478,7.99333,Norge,RGI2000-v7.0-G-08-02803,08,08-02,G008900E62866N,353662,611,2006-09-16,8.899970996750232,62.865611,32,0.013510285400764,0,0,0,9,,1,8.901149274158914,62.86580625255791,1207.4165,1322.1158,1241.7031,1246.9524,37.922504,58.307068,2,COPDEM30,135,RGI2000-v7.0-G-08-02803,82204.30882909938,82.20430882909938,RGI2000-v7.0-G-08-02803,62.865611,8.899970996750232
SN25090,HEMSEDAL - FETJO,60.867445,8.532364,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,43453.978289776656,43.45397828977666,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN45770,HJELMELAND,59.23,6.1498,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,52152.05776655766,52.152057766557654,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN56895,FV613 GAULARFJELL - MJELL,61.34567,6.3215,Norge,RGI2000-v7.0-G-08-02244,08,08-02,G006455E61386N,352234,611,2006-09-16,6.454915096153846,61.386019,32,0.047975750099052,0,0,0,9,,1,6.45671052615091,61.386429259474255,1271.6875,1344.8921,1314.8168,1313.9476,18.780731,43.349403,2,COPDEM30,204,RGI2000-v7.0-G-08-02244,8452.499111339876,8.452499111339876,RGI2000-v7.0-G-08-02244,61.386019,6.454915096153846
SN59820,FV654 HERØYBRUA,62.3195,5.72083,Norge,RGI2000-v7.0-G-08-02459,08,08-02,G006314E62261N,352204,611,2006-09-16,6.31457707315354,62.261761,32,0.411133124057321,0,0,0,9,,1,6.32447727961664,62.25965155329148,1020.53925,1373.4579,1201.8746,1198.8248,24.73004,78.70822,3,COPDEM30,1012,RGI2000-v7.0-G-08-02459,31549.96461444656,31.54996461444656,RGI2000-v7.0-G-08-02459,62.261761,6.31457707315354
SN18810,OSLO - BYGDØY II,59.9118,10.6815,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,163526.3135400734,163.5263135400734,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN5370,FV24 RASAN,60.52517,11.50867,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,179743.30322263797,179.74330322263796,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN99879,ADVENTDALEN - INNERHYTTA PINGO,78.1888,16.3442,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-01047,07,07-01,G016282E78222N,104102,563,2003-07-12,16.284191139879105,78.2224805,33,1.041880342612768,0,0,0,9,,1,16.32051666452169,78.22910307964014,474.91257,1042.8959,739.72327,738.0725,14.28619,60.339382,2,COPDEM30,2419,RGI2000-v7.0-G-07-01047,4000.4953316054243,4.000495331605424,RGI2000-v7.0-G-07-01047,78.2224805,16.284191139879105
SN17150,RYGGE,59.3742,10.798,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,203330.1514238362,203.3301514238362,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN18020,OSLO - LAMBERTSETER,59.8775,10.8185,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,172095.65070263896,172.09565070263895,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN99888,NARVENESET,78.5634,16.2969,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00457,07,07-01,G016171E78612N,103599,563,2007-09-01,16.15170623469057,78.608381,33,15.253315912696264,0,0,0,9,Jotunfonna,1,16.039710856780218,78.62098350679807,307.06622,686.3673,540.6285,539.0957,8.618261,7.636221,1,COPDEM90,5415,Jotunfonna,5957.452314242077,5.957452314242077,Jotunfonna,78.608381,16.15170623469057
SN50507,FV5368 BØNESSKOGEN,60.331,5.29917,Norge,RGI2000-v7.0-G-08-03008,08,08-02,G006261E60022N,352192,611,2002-09-13,6.252888088155588,60.024694,32,3.445110520772345,0,0,0,9,,1,6.23545114996166,60.03209074396038,1058.1682,1607.2366,1492.8643,1473.9016,8.915645,300.5035171508789,8,COPDEM30,3169,RGI2000-v7.0-G-08-03008,63154.718196043206,63.154718196043206,RGI2000-v7.0-G-08-03008,60.024694,6.252888088155588
SN58950,GRODÅS,61.972,6.517,Norge,RGI2000-v7.0-G-08-02418,08,08-02,G006576E62059N,352289,611,2006-09-16,6.577724932546738,62.055182,32,0.598743912571112,0,0,0,9,,1,6.583087994983774,62.0516929230892,1103.4287,1292.5791,1197.8945,1188.0101,11.346659,164.5354,5,COPDEM30,1250,RGI2000-v7.0-G-08-02418,9820.191522475187,9.820191522475186,RGI2000-v7.0-G-08-02418,62.055182,6.577724932546738
SN68173,TRONDHEIM - GLØSHAUGEN,63.4153,10.4072,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,78186.81572327936,78.18681572327937,Dukfonna,62.897223,9.36228391927781
SN4715,JESSHEIM,60.1481,11.1827,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,179731.49018718945,179.73149018718945,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN73466,NORDLI - SANDVIKA,64.4595,13.5978,Norge,RGI2000-v7.0-G-08-01798,08,08-01,G013599E65159N,353774,611,1999-09-07,13.59897201678439,65.1586145,33,0.163881027180836,0,0,0,9,,1,13.60293825467029,65.15849319076185,1111.0074,1263.3657,1190.4905,1189.4446,22.131083,68.063065,3,COPDEM30,456,RGI2000-v7.0-G-08-01798,77917.15049654662,77.91715049654661,RGI2000-v7.0-G-08-01798,65.1586145,13.59897201678439
SN67150,LEINSTRAND,63.3281,10.2733,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,66520.77270066956,66.52077270066957,Dukfonna,62.897223,9.36228391927781
SN55720,SKARDSBØFJELLET,61.2168,7.0183,Norge,RGI2000-v7.0-G-08-02287,08,08-02,G006856E61295N,352485,611,2006-09-16,6.852774501992032,61.296412,32,0.12686003667952,0,0,0,9,,1,6.857711618278326,61.2940267839938,1395.2615,1470.8804,1427.3429,1429.4791,11.2404785,158.61394,5,COPDEM30,464,RGI2000-v7.0-G-08-02287,12578.539325509373,12.578539325509373,RGI2000-v7.0-G-08-02287,61.296412,6.852774501992032
SN84905,E10 BJØRNFJELL,68.436,18.1035,Norge,RGI2000-v7.0-G-08-01722,08,08-01,G018238E68357N,1012639,812,2002-07-31,18.237726257835387,68.356827,34,0.458663207662855,0,0,0,9,Vuoiddasnidda,0,18.246217244399062,68.35608943336138,1293.6191,1560.7208,1449.168,1442.742,22.35497,61.84393,2,COPDEM30,629,Vuoiddasnidda,10410.90244866944,10.41090244866944,Vuoiddasnidda,68.356827,18.237726257835387
SN46820,FV520 ILSTAD,59.56117,6.26917,Norge,RGI2000-v7.0-G-08-03000,08,08-02,G006543E59792N,352269,611,2003-08-09,6.543219,59.7924745,32,0.070242483014029,0,0,0,9,,1,6.543759960204032,59.794236529723555,1412.5426,1502.6229,1463.9044,1461.8536,15.051871,349.57853412628174,1,COPDEM30,420,RGI2000-v7.0-G-08-03000,30114.799242452038,30.114799242452037,RGI2000-v7.0-G-08-03000,59.7924745,6.543219
SN26992,SANDE - FOSS,59.6269639,10.2291486,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,160525.4427917673,160.5254427917673,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN19958,SYLLING,59.8953,10.2937,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,145545.94393919184,145.54594393919183,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN76750,SANDNESSJØEN LH - STOKKA,65.9635,12.4785,Norge,RGI2000-v7.0-G-08-00102,08,08-01,G013506E65961N,353756,611,1999-09-07,13.507482617647058,65.9612815,33,0.134809080103978,0,0,0,9,,1,13.5082956867581,65.96259534910995,962.5345,1088.2212,1032.1238,1028.6741,22.15014,2.0382695,1,COPDEM30,445,RGI2000-v7.0-G-08-00102,46775.75382611521,46.775753826115206,RGI2000-v7.0-G-08-00102,65.9612815,13.507482617647058
SN52535,FEDJE,60.7525,4.715,Norge,RGI2000-v7.0-G-08-03048,08,08-02,G005522E61426N,352151,611,2006-09-16,5.522560829784152,61.426362,32,0.223874813935249,0,0,0,9,BlÃ¥fonna,1,5.525779737713272,61.42839638740723,780.23816,1002.86414,904.7407,898.7728,20.91374,28.111998,2,COPDEM30,632,BlÃ¥fonna,87080.06058451149,87.08006058451149,BlÃ¥fonna,61.426362,5.522560829784152
SN90800,TORSVÅG FYR,70.2452,19.4997,Norge,RGI2000-v7.0-G-08-01559,08,08-01,G019786E70095N,354960,611,2001-08-20,19.78768620065571,70.095301,34,0.077719915220915,0,0,0,9,,1,19.793173709410738,70.09615136011554,624.1323,935.3855,737.3427,743.10406,40.165394,36.55322,2,COPDEM30,465,RGI2000-v7.0-G-08-01559,19965.55170739376,19.965551707393757,RGI2000-v7.0-G-08-01559,70.095301,19.78768620065571
SN99870,ADVENTDALEN,78.2022,15.831,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00609,07,07-01,G015748E78150N,104104,563,2003-07-12,15.75676289905978,78.152108,33,0.313648170281917,0,0,0,9,,1,15.76807386640318,78.15199834917573,555.39105,830.18396,631.7996,652.01495,16.036137,67.43041,2,COPDEM30,942,RGI2000-v7.0-G-07-00609,5842.560947718112,5.842560947718113,RGI2000-v7.0-G-07-00609,78.152108,15.75676289905978
SN86520,SORTLAND - KLEIVA,68.6481059,15.2832298,Norge,RGI2000-v7.0-G-08-01741,08,08-01,G015460E68525N,354301,611,2001-08-20,15.460394378108859,68.5258895,33,0.051545275353115,0,0,0,9,,1,15.467262279523432,68.52626671683328,630.0288,997.986,783.98425,791.482,35.36449,87.0983,3,COPDEM30,641,RGI2000-v7.0-G-08-01741,15420.775785877193,15.420775785877193,RGI2000-v7.0-G-08-01741,68.5258895,15.460394378108859
